evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
PMID:39340527,literature,PubMed,39340527,https://pubmed.ncbi.nlm.nih.gov/39340527/,10.1080/10408398.2024.2409956,39340527,"Effects of probiotics, prebiotics, and synbiotics on cardiometabolic risk factors in children and adolescents with overweight or obesity: a systematic review and Bayesian network meta-analysis.",2025,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39117856,literature,PubMed,39117856,https://pubmed.ncbi.nlm.nih.gov/39117856/,10.1007/s11695-024-07437-5,39117856,"Effects of Probiotic Supplementation Added to a Weight Loss Program on Anthropometric Measures, Body Composition, Eating Behavior, and Related Hormone Levels in Patients with Food Addiction and Weight Regain After Bariatric Surgery: A Randomized Clinical Trial.",2024,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39062848,literature,PubMed,39062848,https://pubmed.ncbi.nlm.nih.gov/39062848/,10.3390/ijms25147608,39062848,The Role of Lactobacillus plantarum in Reducing Obesity and Inflammation: A Meta-Analysis.,2024,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39051504,literature,PubMed,39051504,https://pubmed.ncbi.nlm.nih.gov/39051504/,10.1039/d4fo00535j,39051504,"Bifidobacterium lactis IDCC 4301 (B. lactis Fit&#8482;) supplementation effects on body fat, serum triglyceride, and adipokine ratio in obese women: a randomized clinical trial.",2024,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38999741,literature,PubMed,38999741,https://pubmed.ncbi.nlm.nih.gov/38999741/,10.3390/nu16131993,38999741,"The Effect of the Lacticaseibacillus paracasei BEPC22 and Lactiplantibacillus plantarum BELP53 Combination (BN-202M) on Body Fat Percentage Loss in Overweight Individuals: A Randomized, Double-Blind, Placebo-Controlled Study.",2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38953736,literature,PubMed,38953736,https://pubmed.ncbi.nlm.nih.gov/38953736/,10.1039/d4fo01269k,38953736,"Beneficial effects of a new probiotic formulation on adipocytokines, appetite-regulating hormones, and metabolic parameters in obese women.",2024,Food & function,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38653887,literature,PubMed,38653887,https://pubmed.ncbi.nlm.nih.gov/38653887/,10.1007/s11695-024-07225-1,38653887,"Impact of Probiotics on Gastrointestinal Function and Metabolic Status After Roux-en-Y Gastric Bypass: A Double-Blind, Randomized Trial.",2024,Obesity surgery,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38542727,literature,PubMed,38542727,https://pubmed.ncbi.nlm.nih.gov/38542727/,10.3390/nu16060815,38542727,Effects of Bifidobacterium longum BB536 and Bifidobacterium breve MCC1274 on Body Composition in Normal and Overweight Adults in Randomized Placebo-Controlled Study.,2024,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38140284,literature,PubMed,38140284,https://pubmed.ncbi.nlm.nih.gov/38140284/,10.3390/nu15245025,38140284,"Effect of Continuous Ingestion of Bifidobacteria and Inulin on Reducing Body Fat: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparison Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:38030409,literature,PubMed,38030409,https://pubmed.ncbi.nlm.nih.gov/38030409/,10.1111/obr.13667,38030409,Beneficial effects of the probiotics and synbiotics supplementation on anthropometric indices and body composition in adults: A systematic review and meta-analysis.,2024,Obesity reviews : an official journal of the International Association for the Study of Obesity,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37971504,literature,PubMed,37971504,https://pubmed.ncbi.nlm.nih.gov/37971504/,10.1007/s00125-023-06044-w,37971504,Habitual carbohydrate intake is not correlated with circulating &#946;-hydroxybutyrate levels in pregnant women with overweight and obesity at 28 weeks' gestation.,2024,Diabetologia,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37929031,literature,PubMed,37929031,https://pubmed.ncbi.nlm.nih.gov/37929031/,10.3389/fendo.2023.1237882,37929031,Ameliorating effects of L-carnitine and synbiotic co-supplementation on anthropometric measures and cardiometabolic traits in women with obesity: a randomized controlled clinical trial.,2023,Frontiers in endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37915619,literature,PubMed,37915619,https://pubmed.ncbi.nlm.nih.gov/37915619/,10.3389/fnut.2023.1282376,37915619,A nutritional supplement taken during preconception and pregnancy influences human milk macronutrients in women with overweight/obesity and gestational diabetes mellitus.,2023,Frontiers in nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37875559,literature,PubMed,37875559,https://pubmed.ncbi.nlm.nih.gov/37875559/,10.1038/s41598-023-45395-7,37875559,"Evaluating probiotic efficacy on weight loss in adults with overweight through a double-blind, placebo-controlled randomized trial.",2023,Scientific reports,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37580231,literature,PubMed,37580231,https://pubmed.ncbi.nlm.nih.gov/37580231/,10.1016/j.numecd.2023.07.030,37580231,"No effect of multi-strain probiotic supplementation on metabolic and inflammatory markers and newborn body composition in pregnant women with obesity: Results from a randomized, double-blind placebo-controlled study.",2023,"Nutrition, metabolism, and cardiovascular diseases : NMCD",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37447365,literature,PubMed,37447365,https://pubmed.ncbi.nlm.nih.gov/37447365/,10.3390/nu15133039,37447365,"Effect of a Probiotic and a Synbiotic on Body Fat Mass, Body Weight and Traits of Metabolic Syndrome in Individuals with Abdominal Overweight: A Human, Double-Blind, Randomised, Controlled Clinical Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37424169,literature,PubMed,37424169,https://pubmed.ncbi.nlm.nih.gov/37424169/,10.1002/oby.23801,37424169,Effect of synbiotics on weight loss and metabolic health in adults with overweight and obesity: A randomized controlled trial.,2023,"Obesity (Silver Spring, Md.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37248499,literature,PubMed,37248499,https://pubmed.ncbi.nlm.nih.gov/37248499/,10.1186/s13063-023-07383-0,37248499,"The impact of Hafnia alvei HA4597&#8482; on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.",2023,Trials,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37239916,literature,PubMed,37239916,https://pubmed.ncbi.nlm.nih.gov/37239916/,10.3390/ijms24108567,37239916,"Potential Modulation of Inflammation and Physical Function by Combined Probiotics, Omega-3 Supplementation and Vitamin D Supplementation in Overweight/Obese Patients with Chronic Low-Grade Inflammation: A Randomized, Placebo-Controlled Trial.",2023,International journal of molecular sciences,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:42151830,literature,PubMed,42151830,https://pubmed.ncbi.nlm.nih.gov/42151830/,10.1186/s12876-026-04934-y,42151830,Short-term synbiotic supplementation and intrahepatic triglyceride content assessed by proton MR spectroscopy: a pilot study.,2026,BMC gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41727680,literature,PubMed,41727680,https://pubmed.ncbi.nlm.nih.gov/41727680/,10.3389/fendo.2026.1734041,41727680,BMI-stratified phenotypes of polycystic ovary syndrome: advances in gut microbiota research and personalized management strategies.,2026,Frontiers in endocrinology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:41475319,literature,PubMed,41475319,https://pubmed.ncbi.nlm.nih.gov/41475319/,10.1016/j.nut.2025.113033,41475319,Comparing body composition techniques against an adapted multicompartment model in individuals with excess body weight.,2026,"Nutrition (Burbank, Los Angeles County, Calif.)",needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:39298907,literature,PubMed,39298907,https://pubmed.ncbi.nlm.nih.gov/39298907/,10.1016/j.dsx.2024.103118,39298907,"The effect of microbiome-modulating therapeutics on glucose homeostasis in metabolic syndrome: A systematic review, meta-analysis, and meta-regression of clinical trials.",2024,Diabetes & metabolic syndrome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37513562,literature,PubMed,37513562,https://pubmed.ncbi.nlm.nih.gov/37513562/,10.3390/nu15143144,37513562,Probiotics and Polycystic Ovary Syndrome: A Perspective for Management in Adolescents with Obesity.,2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37474971,literature,PubMed,37474971,https://pubmed.ncbi.nlm.nih.gov/37474971/,10.1186/s13099-023-00563-y,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,2023,Gut pathogens,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37359018,literature,PubMed,37359018,https://pubmed.ncbi.nlm.nih.gov/37359018/,10.3389/fmed.2023.1141355,37359018,"The effects of probiotics, prebiotics, and synbiotics on polycystic ovarian syndrome: an overview of systematic reviews.",2023,Frontiers in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:37111082,literature,PubMed,37111082,https://pubmed.ncbi.nlm.nih.gov/37111082/,10.3390/nu15081863,37111082,"Effect of a Multispecies Synbiotic Supplementation on Body Composition, Antioxidant Status, and Gut Microbiomes in Overweight and Obese Subjects: A Randomized, Double-Blind, Placebo-Controlled Study.",2023,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:36364814,literature,PubMed,36364814,https://pubmed.ncbi.nlm.nih.gov/36364814/,10.3390/nu14214555,36364814,The Role of Individually Selected Diets in Obese Women with PCOS-A Review.,2022,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:35562794,literature,PubMed,35562794,https://pubmed.ncbi.nlm.nih.gov/35562794/,10.1186/s40168-022-01248-5,35562794,Elucidating the role of the gut microbiota in the physiological effects of dietary fiber.,2022,Microbiome,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:34434546,literature,PubMed,34434546,https://pubmed.ncbi.nlm.nih.gov/34434546/,10.1016/j.amsu.2021.102548,34434546,Effects of synbiotic supplement on body weight and fasting blood glucose levels in obesity: A randomized placebo-controlled trial.,2021,Annals of medicine and surgery (2012),needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33915854,literature,PubMed,33915854,https://pubmed.ncbi.nlm.nih.gov/33915854/,10.3390/nu13041160,33915854,Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.,2021,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:33326198,literature,PubMed,33326198,https://pubmed.ncbi.nlm.nih.gov/33326198/,10.18388/abp.2020_5443,33326198,"Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.",2020,Acta biochimica Polonica,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:32521799,literature,PubMed,32521799,https://pubmed.ncbi.nlm.nih.gov/32521799/,10.3390/jcm9061788,32521799,The Effect of Probiotics and Synbiotics on Risk Factors Associated with Cardiometabolic Diseases in Healthy People-A Systematic Review and Meta-Analysis with Meta-Regression of Randomized Controlled Trials.,2020,Journal of clinical medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31952249,literature,PubMed,31952249,https://pubmed.ncbi.nlm.nih.gov/31952249/,10.3390/nu12010222,31952249,"Effects of Synbiotic Supplement on Human Gut Microbiota, Body Composition and Weight Loss in Obesity.",2020,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31780038,literature,PubMed,31780038,https://pubmed.ncbi.nlm.nih.gov/31780038/,10.1016/j.ctim.2019.102216,31780038,Clinical and psychological responses to synbiotic supplementation in obese or overweight adults: A randomized clinical trial.,2019,Complementary therapies in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31162597,literature,PubMed,31162597,https://pubmed.ncbi.nlm.nih.gov/31162597/,10.1093/jn/nxz071,31162597,Glucose- and Lipid-Related Biomarkers Are Affected in Healthy Obese or Hyperglycemic Adults Consuming a Whole-Grain Pasta Enriched in Prebiotics and Probiotics: A 12-Week Randomized Controlled Trial.,2019,The Journal of nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:31126565,literature,PubMed,31126565,https://pubmed.ncbi.nlm.nih.gov/31126565/,10.1016/j.ctim.2019.05.008,31126565,Effects of pro-/synbiotic supplementation on anthropometric and metabolic indices in overweight or obese children and adolescents: A systematic review and meta-analysis.,2019,Complementary therapies in medicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30924853,literature,PubMed,30924853,https://pubmed.ncbi.nlm.nih.gov/30924853/,10.1093/nutrit/nuz001,30924853,Effects of oral supplementation with probiotics or synbiotics in overweight and obese adults: a systematic review and meta-analyses of randomized trials.,2019,Nutrition reviews,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:30595036,literature,PubMed,30595036,https://pubmed.ncbi.nlm.nih.gov/30595036/,10.1080/10408398.2018.1545218,30595036,Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.,2020,Critical reviews in food science and nutrition,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:29547587,literature,PubMed,29547587,https://pubmed.ncbi.nlm.nih.gov/29547587/,10.3390/genes9030167,29547587,Dietary Alteration of the Gut Microbiome and Its Impact on Weight and Fat Mass: A Systematic Review and Meta-Analysis.,2018,Genes,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:27810310,literature,PubMed,27810310,https://pubmed.ncbi.nlm.nih.gov/27810310/,10.1016/j.ebiom.2016.10.036,27810310,"Probiotic With or Without Fiber Controls Body Fat Mass, Associated With Serum Zonulin, in Overweight and Obese Adults-Randomized Controlled Trial.",2016,EBioMedicine,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:27367724,literature,PubMed,27367724,https://pubmed.ncbi.nlm.nih.gov/27367724/,10.3390/nu8070397,27367724,"Beneficial Effect of Synbiotic Supplementation on Hepatic Steatosis and Anthropometric Parameters, But Not on Gut Permeability in a Population with Nonalcoholic Steatohepatitis.",2016,Nutrients,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:25909598,literature,PubMed,25909598,https://pubmed.ncbi.nlm.nih.gov/25909598/,10.1097/MCG.0000000000000328,25909598,"Effects of Prebiotic and Synbiotic Supplementation on Inflammatory Markers and Anthropometric Indices After Roux-en-Y Gastric Bypass: A Randomized, Triple-blind, Placebo-controlled Pilot Study.",2016,Journal of clinical gastroenterology,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
PMID:24184299,literature,PubMed,24184299,https://pubmed.ncbi.nlm.nih.gov/24184299/,10.1016/j.jped.2013.07.003,24184299,A randomized triple-masked controlled trial on the effects of synbiotics on inflammation markers in overweight children.,2014,Jornal de pediatria,needs_manual_review,evidence_registry,Auto-collected from PubMed E-utilities; requires manual review.,auto_search,2026-05-26
