evidence_id,evidence_type,source_database,source_accession,source_url,doi,pmid,title,year,journal,study_design,data_field_supported,extraction_note,curator,extraction_date
EUROPEPMC:41827605,literature,PubMed,41827605,https://europepmc.org/article/MED/41827605,10.3390/healthcare14050652,41827605,Kefir Consumption and Health Effects Based on Human Clinical Trials: An Overview of Literature.,2026,Healthcare (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42111471,literature,PubMed,42111471,https://europepmc.org/article/MED/42111471,10.1002/hsr2.72399,42111471,Unveiling the Bidirectional Relationship on the Effect of Gut Microbiota and Female Infertility: A Narrative Review.,2026,Health Sci Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41901543,literature,PubMed,41901543,https://europepmc.org/article/MED/41901543,10.3390/medicina62030458,41901543,"Nutritional Status in Obesity: A Comprehensive Narrative Review of Dysbiosis, Micronutrient Deficiencies and the Effects of Probiotics/Synbiotics.",2026,Medicina (Kaunas),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41774188,literature,PubMed,41774188,https://europepmc.org/article/MED/41774188,10.1007/s00018-025-06022-y,41774188,"Microbes, mood, and metabolism/obesity: Pharmacological insights into the gut-obesity-depression triad.",2026,Cell Mol Life Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41939240,literature,PubMed,41939240,https://europepmc.org/article/MED/41939240,10.1080/29933935.2026.2650247,41939240,"Precision nutrition through diet-gut microbiome interactions: Emerging insights driven by artificial intelligence, microbiome health metrics, and mechanistic modeling.",2026,Gut Microbes Rep,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:PMC12942760,literature,publisher supplementary data,PMC12942760,,,,Why Clinical Trials of Microbiome-Targeted Interventions Often Fail to Support Health Claims: A Commentary on Probiotics and Translational Design,2026,Microorganisms,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42188320,literature,PubMed,42188320,https://europepmc.org/article/MED/42188320,10.3390/md24050185,42188320,Algae-Derived Bioactives Reprogram the Gut-SIRT1-Kisspeptin Axis in Polycystic Ovary Syndrome.,2026,Mar Drugs,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:PMC12938260,literature,publisher supplementary data,PMC12938260,,,,"Lactobacillus helveticus UA881 Improves Body Composition, Lipid Profiles, and Gut Microbiota in Overweight Adults: A Randomized Double-Blind Placebo-Controlled Trial",2026,Biomedicines,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42130740,literature,PubMed,42130740,https://europepmc.org/article/MED/42130740,10.3389/fendo.2026.1774824,42130740,Roles of gut metabolites on bone mineralization and remodeling: impact of metabolic dysregulation on the gut-immune-bone axis.,2026,Front Endocrinol (Lausanne),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40706019,literature,PubMed,40706019,https://europepmc.org/article/MED/40706019,10.1093/nutrit/nuaf114,40706019,Impact of Fermented Dairy on Gastrointestinal Health and Associated Biomarkers.,2026,Nutr Rev,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42130486,literature,PubMed,42130486,https://europepmc.org/article/MED/42130486,10.1002/fsn3.71872,42130486,Fermented Dairy Products as Modulators of the Gut Microbiome: Greek Yogurt as a Model System.,2026,Food Sci Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41901529,literature,PubMed,41901529,https://europepmc.org/article/MED/41901529,10.3390/medicina62030444,41901529,Heart-Gut Axis in Cardiometabolic Disease: Microbiome-Mediated Pathways Linking Metabolic Syndrome to Cardiovascular Risk.,2026,Medicina (Kaunas),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41745391,literature,PubMed,41745391,https://europepmc.org/article/MED/41745391,10.3390/jpm16020099,41745391,Probiotics as Microbiome Modulators in Male Infertility: Rethinking Dysbiosis Across the Gut-Testis Axis.,2026,J Pers Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42051455,literature,PubMed,42051455,https://europepmc.org/article/MED/42051455,10.3389/fendo.2026.1747766,42051455,Gut microbiome dysbiosis in PCOS: from pathogenesis to microbiome-targeted therapies.,2026,Front Endocrinol (Lausanne),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41232606,literature,PubMed,41232606,https://europepmc.org/article/MED/41232606,10.1016/j.advnut.2025.100554,41232606,Current Research in Fermented Foods: Bridging Tradition and Science.,2025,Adv Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41624190,literature,PubMed,41624190,https://europepmc.org/article/MED/41624190,10.3389/fnut.2025.1691952,41624190,Diet type and the oral microbiome.,2025,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42180565,literature,PubMed,42180565,https://europepmc.org/article/MED/42180565,10.3389/fnut.2026.1819825,42180565,"Gestational constipation and the gut microbiota: mechanisms, interventions, and implications for maternal and offspring health.",2026,Front Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41295220,literature,PubMed,41295220,https://europepmc.org/article/MED/41295220,10.3390/jpm15110518,41295220,Impact of Reducing Obesity in PCOS: Methods and Treatment Outcomes.,2025,J Pers Med,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42123920,literature,PubMed,42123920,https://europepmc.org/article/MED/42123920,10.3390/nu18091318,42123920,From Plate to Mind: Scientific Perspectives on Foods That May Influence Anxiety and Depression.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41374064,literature,PubMed,41374064,https://europepmc.org/article/MED/41374064,10.3390/nu17233774,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41692128,literature,PubMed,41692128,https://europepmc.org/article/MED/41692128,10.1016/j.advnut.2026.100605,41692128,Diet and Exercise Interventions in Pediatric Cancer Survivors and Effects on Cardiometabolic Disease Risk and Inflammaging Biomarkers: A Systematic Review.,2026,Adv Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41555705,literature,PubMed,41555705,https://europepmc.org/article/MED/41555705,10.1002/mnfr.70385,41555705,Programming the Infant Gut: How Maternal and Early Life Nutrition Shape the Infant Microbiome and Long-term Health-A Narrative Review.,2026,Mol Nutr Food Res,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41228562,literature,PubMed,41228562,https://europepmc.org/article/MED/41228562,10.3390/nu17213491,41228562,"Dietary Interventions in Metabolic Dysfunction-Associated Steatotic Liver Disease: A Narrative Review of Evidence, Mechanisms, and Translational Challenges.",2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42186275,literature,PubMed,42186275,https://europepmc.org/article/MED/42186275,10.1093/nutrit/nuaf176,42186275,Spices Beyond Antioxidants: From the Gut to the Brain.,2026,Nutr Rev,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40673005,literature,PubMed,40673005,https://europepmc.org/article/MED/40673005,10.3389/fcimb.2025.1546627,40673005,The role of probiotics in adolescents' obesity.,2025,Front Cell Infect Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41515205,literature,PubMed,41515205,https://europepmc.org/article/MED/41515205,10.3390/nu18010089,41515205,Modulating the Gut Microbiome in Type 2 Diabetes: Nutritional and Therapeutic Strategies.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41323139,literature,PubMed,41323139,https://europepmc.org/article/MED/41323139,10.29219/fnr.v69.11956,41323139,Diet and nutrition key factors for oral microbiota composition: a systematic review.,2025,Food Nutr Res,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41103651,literature,PubMed,41103651,https://europepmc.org/article/MED/41103651,10.3389/fendo.2025.1669716,41103651,"Insulin resistance, metabolic syndrome and polycystic ovaries: an intriguing conundrum.",2025,Front Endocrinol (Lausanne),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40917104,literature,PubMed,40917104,https://europepmc.org/article/MED/40917104,10.1210/jendso/bvaf130,40917104,Exploring the Role of the Gut Microbiome Across the Lifespan: Implications for Aging and Metabolic Disorders.,2025,J Endocr Soc,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41228392,literature,PubMed,41228392,https://europepmc.org/article/MED/41228392,10.3390/nu17213320,41228392,Nutrition and Gut Microbiome in the Prevention of Food Allergy.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41787017,literature,PubMed,41787017,https://europepmc.org/article/MED/41787017,10.1007/s00018-026-06129-w,41787017,The gut as a central hub for multi-organ crosstalk in aging.,2026,Cell Mol Life Sci,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40895298,literature,PubMed,40895298,https://europepmc.org/article/MED/40895298,10.3389/fcimb.2025.1627206,40895298,Meta-analysis of probiotic metabolites in the prevention of gestational weight gain and postpartum weight retention.,2025,Front Cell Infect Microbiol,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42133449,literature,PubMed,42133449,https://europepmc.org/article/MED/42133449,10.1080/19490976.2026.2673888,42133449,Parental microbiome programming of early-life neurodevelopment: multi-niche contributions through the microbiome-gut-brain axis.,2026,Gut Microbes,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:42197020,literature,PubMed,42197020,https://europepmc.org/article/MED/42197020,10.3390/nu18101562,42197020,Leveraging Dietary Interventions to Benefit Patients with Hematologic Malignancies and Clonal Hematopoiesis.,2026,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41011021,literature,PubMed,41011021,https://europepmc.org/article/MED/41011021,10.3390/medicina61091630,41011021,The Gut Microbiota Axis in Social Jetlag: A Novel Framework for Metabolic Dysfunction and Chronotherapeutic Innovation.,2025,Medicina (Kaunas),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:40362845,literature,PubMed,40362845,https://europepmc.org/article/MED/40362845,10.3390/nu17091535,40362845,The Influences of Oral Probiotics on the Immunometabolic Response During Pregnancy and Lactation: A Systematic Review.,2025,Nutrients,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41783752,literature,PubMed,41783752,https://europepmc.org/article/MED/41783752,10.2147/ijwh.s589117,41783752,Gut Microbiota Has the Potential to Improve Sarcopenic Obesity in Menopausal Women by Regulating Estrogen.,2026,Int J Womens Health,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41302164,literature,PubMed,41302164,https://europepmc.org/article/MED/41302164,10.3390/life15111740,41302164,Probiotics and Phytoantioxidants Target Coronary Endothelial Dysfunction in Irregular Sleep- and Obesity-Associated Cardiometabolic Syndrome.,2025,Life (Basel),needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
EUROPEPMC:41734872,literature,PubMed,41734872,https://europepmc.org/article/MED/41734872,10.1016/j.advnut.2026.100610,41734872,"Gut Microbiome-Associated Effects of Plant-Based Diets on Glucose Homeostasis, Body Composition, and Cognitive Function: A Scoping Review.",2026,Adv Nutr,needs_manual_review,evidence_registry,Auto-collected from Europe PMC; requires manual review.,auto_search_expansion,2026-06-06
